ts_event,symbol,best_level_ofi,ofi_L0,ofi_L1,ofi_L2,ofi_L3,ofi_L4,ofi_L5,ofi_L6,ofi_L7,ofi_L8,ofi_L9,ofi_norm_L0,ofi_norm_L1,ofi_norm_L2,ofi_norm_L3,ofi_norm_L4,ofi_norm_L5,ofi_norm_L6,ofi_norm_L7,ofi_norm_L8,ofi_norm_L9,integrated_ofi,cross_asset_ofi
2024-10-21T12:27:39.711750527Z,AAPL,0,0,-100,-400,-1,-100,-500,-105,-63,-60,-1,0,-0.239291697,-0.957166786,-0.002392917,-0.239291697,-1.196458483,-0.251256281,-0.150753769,-0.143575018,-0.002392917,0.352687265,0
2024-10-21T12:27:40.731328339Z,AAPL,0,0,-400,0,0,0,0,0,0,0,0,0,-0.957166786,0,0,0,0,0,0,0,0,0.061017718,0
2024-10-21T12:27:40.757807867Z,AAPL,0,0,100,400,1,100,500,105,63,60,1,0,0.264550265,1.058201058,0.002645503,0.264550265,1.322751323,0.277777778,0.166666667,0.158730159,0.002645503,-0.389915366,0
2024-10-21T12:27:40.757820402Z,AAPL,0,0,-100,-400,-1,-100,-500,-105,-63,-60,-1,0,-0.251319427,-1.005277708,-0.002513194,-0.251319427,-1.256597135,-0.263885398,-0.158331239,-0.150791656,-0.002513194,0.370414698,0
2024-10-21T12:27:41.105981707Z,AAPL,0,0,100,400,1,100,500,105,63,60,1,0,0.264550265,1.058201058,0.002645503,0.264550265,1.322751323,0.277777778,0.166666667,0.158730159,0.002645503,-0.389915366,0
2024-10-21T12:27:41.175574942Z,AAPL,0,0,-100,-400,-1,-100,-500,-105,-63,-60,-1,0,-0.251319427,-1.005277708,-0.002513194,-0.251319427,-1.256597135,-0.263885398,-0.158331239,-0.150791656,-0.002513194,0.370414698,0
2024-10-21T12:27:41.222814573Z,AAPL,0,0,-200,0,0,0,0,0,0,0,0,0,-0.478583393,0,0,0,0,0,0,0,0,0.030508859,0
2024-10-21T12:27:41.319854032Z,AAPL,0,0,200,0,0,0,0,0,0,0,0,0,0.502638854,0,0,0,0,0,0,0,0,-0.032042353,0
2024-10-21T12:27:41.319866876Z,AAPL,0,0,-200,0,0,0,0,0,0,0,0,0,-0.502638854,0,0,0,0,0,0,0,0,0.032042353,0
2024-10-21T12:27:41.529517717Z,AAPL,0,0,0,0,0,0,0,-500,-105,-63,-60,0,0,0,0,0,0,-1.273560876,-0.267447784,-0.16046867,-0.152827305,0.203325819,0
2024-10-21T12:27:46.417280824Z,AAPL,0,0,0,0,-200,-1200,-1,-505,-10,-100,-15,0,0,0,-0.521376434,-3.128258603,-0.002606882,-1.316475495,-0.026068822,-0.260688217,-0.039103233,0.669920506,0
2024-10-21T12:27:46.417292639Z,AAPL,0,0,0,0,400,1200,1,505,10,100,15,0,0,0,0.969461949,2.908385846,0.002423655,1.22394571,0.024236549,0.242365487,0.036354823,-0.715282323,0
2024-10-21T12:27:46.472297071Z,AAPL,0,0,-200,0,0,0,0,0,0,0,0,0,-0.484730974,0,0,0,0,0,0,0,0,0.030900757,0
2024-10-21T12:27:47.208717142Z,AAPL,0,0,100,400,1,100,7,500,105,63,60,0,0.250878073,1.003512293,0.002508781,0.250878073,0.017561465,1.254390366,0.263421977,0.158053186,0.150526844,-0.355164623,0
2024-10-21T12:27:47.309406274Z,AAPL,0,0,-100,-400,-1,-100,-7,-500,-105,-63,-60,0,-0.242365487,-0.969461949,-0.002423655,-0.242365487,-0.016965584,-1.211827436,-0.254483762,-0.152690257,-0.145419292,0.343113472,0
2024-10-21T12:27:47.985298442Z,AAPL,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0.969461949,0,0,0,0,0,0,-0.184895687,0
2024-10-21T12:27:50.060705561Z,AAPL,0,0,100,400,1,100,7,500,105,63,60,0,0.250878073,1.003512293,0.002508781,0.250878073,0.017561465,1.254390366,0.263421977,0.158053186,0.150526844,-0.355164623,0
2024-10-21T12:27:50.061424726Z,AAPL,4,4,295,2,105,400,1200,1,505,10,100,0.010062893,0.742138365,0.005031447,0.264150943,1.006289308,3.018867925,0.002515723,1.270440252,0.025157233,0.251572327,-0.743160217,0
2024-10-21T12:27:50.061724093Z,AAPL,100,100,0,0,0,0,0,0,0,0,0,0.245398773,0,0,0,0,0,0,0,0,0,-0.004885579,0
2024-10-21T12:27:50.062117451Z,AAPL,-100,-100,0,0,0,0,0,0,0,0,0,-0.251572327,0,0,0,0,0,0,0,0,0,0.005008487,0
2024-10-21T12:27:50.063092822Z,AAPL,0,0,0,0,0,0,500,105,63,60,1,0,0,0,0,0,1.259763165,0.264550265,0.158730159,0.15117158,0.002519526,-0.218024711,0
2024-10-21T12:27:50.065517946Z,AAPL,-4,-4,-295,-2,-105,-400,-1200,-1,-505,-10,-100,-0.010050251,-0.74120603,-0.005025126,-0.263819095,-1.005025126,-3.015075377,-0.002512563,-1.268844221,-0.025125628,-0.251256281,0.742226599,0
2024-10-21T12:27:50.072608485Z,AAPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-21T12:27:50.072608485Z,AAPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-21T12:27:50.167395987Z,AAPL,0,0,-100,-400,-1,-100,-500,-105,-63,-60,-1,0,-0.239291697,-0.957166786,-0.002392917,-0.239291697,-1.196458483,-0.251256281,-0.150753769,-0.143575018,-0.002392917,0.352687265,0
2024-10-21T12:27:51.736205355Z,AAPL,0,0,-200,0,0,0,0,0,0,0,0,0,-0.45672528,0,0,0,0,0,0,0,0,0.029115442,0
2024-10-21T12:27:51.790801843Z,AAPL,0,0,200,0,0,0,0,0,0,0,0,0,0.478583393,0,0,0,0,0,0,0,0,-0.030508859,0
2024-10-21T12:27:51.790814229Z,AAPL,0,0,-200,0,0,0,0,0,0,0,0,0,-0.478583393,0,0,0,0,0,0,0,0,0.030508859,0
2024-10-21T12:27:52.065555514Z,AAPL,0,0,0,0,0,0,0,-7,0,0,0,0,0,0,0,0,0,-0.016722408,0,0,0,0.00202625,0
2024-10-21T12:27:52.393140055Z,AAPL,100,100,295,2,105,400,1200,1,505,10,100,0.234137204,0.690704753,0.004682744,0.245844065,0.936548818,2.809646453,0.002341372,1.182392882,0.02341372,0.234137204,-0.696130707,0
2024-10-21T12:27:52.393807534Z,AAPL,-100,-100,-295,-2,-105,-400,-1200,-1,-505,-10,-100,-0.238891543,-0.704730053,-0.004777831,-0.25083612,-0.955566173,-2.866698519,-0.002388915,-1.206402293,-0.023889154,-0.238891543,0.710266184,0
2024-10-21T12:27:53.196914522Z,AAPL,0,0,200,0,-400,-1200,-1,-505,-10,-100,-15,0,0.48828125,0,-0.9765625,-2.9296875,-0.002441406,-1.232910156,-0.024414063,-0.244140625,-0.036621094,0.689394126,0
2024-10-21T12:27:55.777360755Z,AAPL,0,0,200,2,105,1200,1,505,10,100,15,0,0.501756147,0.005017561,0.263421977,3.010536879,0.002508781,1.26693427,0.025087807,0.250878073,0.037631711,-0.631767797,0
2024-10-21T12:27:57.069644133Z,AAPL,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0.01759236,0,0,0,-0.002131661,0
2024-10-21T12:27:59.074932933Z,AAPL,0,0,0,-100,-400,-1,-100,-500,-105,-63,-60,0,0,-0.254712175,-1.018848701,-0.002547122,-0.254712175,-1.273560876,-0.267447784,-0.16046867,-0.152827305,0.457028017,0
2024-10-21T12:28:13.140488443Z,AAPL,0,0,0,100,400,1,100,500,105,63,60,0,0,0.251319427,1.005277708,0.002513194,0.251319427,1.256597135,0.263885398,0.158331239,0.150791656,-0.450940436,0
2024-10-21T12:28:13.787619066Z,AAPL,-100,-100,0,0,0,0,0,0,0,0,0,-0.257798402,0,0,0,0,0,0,0,0,0,0.00513244,0
2024-10-21T12:28:15.143399309Z,AAPL,0,0,0,-100,-400,-1,-100,-500,-105,-63,-60,0,0,-0.261369577,-1.045478306,-0.002613696,-0.261369577,-1.306847883,-0.274438055,-0.164662833,-0.156821746,0.468973339,0
2024-10-21T12:28:15.998512488Z,AAPL,0,0,-200,0,0,0,0,0,0,0,0,0,-0.496770989,0,0,0,0,0,0,0,0,0.031668287,0
2024-10-21T12:28:16.004484708Z,AAPL,0,0,200,0,0,0,0,0,0,0,0,0,0.522739153,0,0,0,0,0,0,0,0,-0.033323712,0
2024-10-21T12:28:16.009375121Z,AAPL,0,0,-200,0,0,0,0,0,0,0,0,0,-0.496770989,0,0,0,0,0,0,0,0,0.031668287,0
2024-10-21T12:28:18.439793678Z,AAPL,0,0,-200,-2,-105,-1200,-1,-505,-10,-100,-15,0,-0.508130081,-0.005081301,-0.266768293,-3.048780488,-0.00254065,-1.283028455,-0.025406504,-0.254065041,-0.038109756,0.639793302,0
2024-10-21T12:28:18.439806868Z,AAPL,0,0,0,0,400,1200,1,505,10,100,15,0,0,0,0.946521533,2.8395646,0.002366304,1.194983436,0.023663038,0.236630383,0.035494558,-0.69835657,0
2024-10-21T12:28:18.595532956Z,AAPL,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0.946521533,0,0,0,0,0,0,-0.180520493,0
2024-10-21T12:28:21.754579574Z,AAPL,0,0,200,0,0,0,0,0,0,0,0,0,0.496770989,0,0,0,0,0,0,0,0,-0.031668287,0
2024-10-21T12:28:21.754589712Z,AAPL,0,0,7,100,400,1,100,500,105,63,60,0,0.018013381,0.25733402,1.029336078,0.00257334,0.25733402,1.286670098,0.270200721,0.162120432,0.154400412,-0.462880693,0
2024-10-21T12:28:21.754600821Z,AAPL,0,0,-400,0,0,0,0,0,0,0,0,0,-0.933271115,0,0,0,0,0,0,0,0,0.059494411,0
2024-10-21T12:28:21.805245495Z,AAPL,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0.933271115,0,0,0,0,0,0,-0.177993375,0
2024-10-21T12:28:21.865225042Z,AAPL,0,0,0,0,-200,0,0,0,0,0,0,0,0,0,-0.48947626,0,0,0,0,0,0,0.093352864,0
2024-10-21T12:28:32.979122877Z,AAPL,0,0,0,200,-200,-1200,-1,-505,-10,-100,-15,0,0,0.476644423,-0.476644423,-2.85986654,-0.002383222,-1.203527169,-0.023832221,-0.238322212,-0.035748332,0.562425913,0
2024-10-21T12:28:35.114709429Z,AAPL,0,0,0,-200,0,0,0,0,0,0,0,0,0,-0.500500501,0,0,0,0,0,0,0,0.052521504,0
2024-10-21T12:28:35.114721686Z,AAPL,0,0,0,0,200,1200,1,505,10,100,15,0,0,0,0.48947626,2.936857562,0.002447381,1.235927558,0.024473813,0.24473813,0.03671072,-0.628931733,0
2024-10-21T12:28:35.212998331Z,AAPL,0,0,-407,-100,-400,-1,-100,-500,-105,-63,-60,0,-1.010928962,-0.248385494,-0.993541977,-0.002483855,-0.248385494,-1.241927471,-0.260804769,-0.156482861,-0.149031297,0.510121068,0
2024-10-21T12:28:35.345053997Z,AAPL,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0.473260767,0,0,0,0,0,0,-0.090260247,0
2024-10-21T12:28:42.162092040Z,AAPL,0,0,0,0,-200,0,0,0,0,0,0,0,0,0,-0.496770989,0,0,0,0,0,0,0.094744114,0
2024-10-21T12:28:42.162105350Z,AAPL,0,0,200,2,105,0,0,0,0,0,0,0,0.496770989,0.00496771,0.260804769,0,0,0,0,0,0,-0.081930248,0
2024-10-21T12:28:45.429284120Z,AAPL,0,0,-200,-2,-105,-1200,-1,-505,-10,-100,-15,0,-0.508130081,-0.005081301,-0.266768293,-3.048780488,-0.00254065,-1.283028455,-0.025406504,-0.254065041,-0.038109756,0.639793302,0
2024-10-21T12:28:45.429297045Z,AAPL,0,0,0,0,400,1200,1,505,10,100,15,0,0,0,0.946521533,2.8395646,0.002366304,1.194983436,0.023663038,0.236630383,0.035494558,-0.69835657,0
2024-10-21T12:28:48.483119828Z,AAPL,0,0,200,2,105,0,0,0,0,0,0,0,0.496770989,0.00496771,0.260804769,0,0,0,0,0,0,-0.081930248,0
2024-10-21T12:28:55.560815833Z,AAPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-21T12:28:55.560817191Z,AAPL,-27,-27,-400,-7,-100,-400,-1,-100,-500,-105,-63,-0.066617321,-0.986923267,-0.017271157,-0.246730817,-0.986923267,-0.002467308,-0.246730817,-1.233654083,-0.259067358,-0.155440415,0.408503786,0
2024-10-21T12:28:55.560841422Z,AAPL,-100,-100,0,0,0,0,0,0,0,0,0,-0.240789791,0,0,0,0,0,0,0,0,0,0.00479382,0
2024-10-21T12:28:55.560892756Z,AAPL,0,0,-200,-2,-105,-1200,-1,-505,-10,-100,-15,0,-0.492247108,-0.004922471,-0.258429732,-2.953482648,-0.002461236,-1.242923948,-0.024612355,-0.246123554,-0.036918533,0.61979484,0
2024-10-21T12:28:55.561120579Z,AAPL,100,100,0,0,0,0,0,0,0,0,0,0.25233409,0,0,0,0,0,0,0,0,0,-0.005023652,0
2024-10-21T12:28:55.561195478Z,AAPL,17,17,400,7,100,400,1,100,500,105,63,0.04330107,1.018848701,0.017829852,0.254712175,1.018848701,0.002547122,0.254712175,1.273560876,0.267447784,0.16046867,-0.421211149,0
2024-10-21T12:28:55.562160475Z,AAPL,0,0,0,100,400,1,100,500,105,63,60,0,0,0.251319427,1.005277708,0.002513194,0.251319427,1.256597135,0.263885398,0.158331239,0.150791656,-0.450940436,0
2024-10-21T12:28:55.639691686Z,AAPL,0,0,0,0,400,1200,1,505,10,100,15,0,0,0,0.936987585,2.810962755,0.002342469,1.182946826,0.02342469,0.234246896,0.035137034,-0.691322292,0
2024-10-21T12:28:55.964429174Z,AAPL,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0.491521258,0,0,0,0,0,0,-0.093742886,0
2024-10-21T12:28:56.442607241Z,AAPL,0,0,-400,0,0,0,0,0,0,0,0,0,-0.983042517,0,0,0,0,0,0,0,0,0.062667251,0
2024-10-21T12:28:57.565348157Z,AAPL,0,0,0,-100,-400,-1,-100,-500,-105,-63,-60,0,0,-0.249003984,-0.996015936,-0.00249004,-0.249003984,-1.24501992,-0.261454183,-0.15687251,-0.14940239,0.446785855,0
2024-10-21T12:28:57.830839869Z,AAPL,0,0,-400,0,0,0,0,0,0,0,0,0,-1.048218029,0,0,0,0,0,0,0,0,0.066822077,0
2024-10-21T12:28:57.890894861Z,AAPL,-200,-200,7,100,400,1,100,500,105,63,60,-0.515995872,0.018059856,0.257997936,1.031991744,0.002579979,0.257997936,1.28998968,0.270897833,0.1625387,0.154798762,-0.453802091,0
2024-10-21T12:28:58.005959828Z,AAPL,-217,-217,-7,-100,-400,-1,-100,-500,-105,-63,-60,-0.568658281,-0.018343816,-0.262054507,-1.048218029,-0.002620545,-0.262054507,-1.310272537,-0.275157233,-0.16509434,-0.157232704,0.482692958,0
2024-10-21T12:28:58.694439582Z,AAPL,0,0,200,0,-200,-1200,-1,-505,-10,-100,-15,0,0.50942435,0,-0.50942435,-3.056546103,-0.002547122,-1.286296485,-0.025471218,-0.254712175,-0.038206826,0.622088268,0
2024-10-21T12:29:01.022123658Z,AAPL,0,0,-200,0,0,0,0,0,0,0,0,0,-0.536768653,0,0,0,0,0,0,0,0,0.034218068,0
2024-10-21T12:29:01.022136915Z,AAPL,0,0,0,0,400,1200,1,505,10,100,15,0,0,0,0.996015936,2.988047809,0.00249004,1.25747012,0.024900398,0.249003984,0.037350598,-0.734874219,0
2024-10-21T12:29:01.158380499Z,AAPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-185
2024-10-21T12:29:01.158380499Z,AAPL,-85,-85,0,0,0,0,0,0,0,0,0,-0.216229967,0,0,0,0,0,0,0,0,0,0.004304865,-100
2024-10-21T12:29:01.158380499Z,AAPL,-100,-100,-2,-105,-400,-1200,-1,-505,-10,-100,-15,-0.253742705,-0.005074854,-0.26642984,-1.01497082,-3.044912459,-0.002537427,-1.28140066,-0.02537427,-0.253742705,-0.038061406,0.782193207,-85
2024-10-21T12:29:01.158396024Z,AAPL,100,100,2,105,400,1200,1,505,10,100,15,0.254388196,0.005087764,0.267107606,1.017552786,3.052658357,0.002543882,1.284660392,0.02543882,0.254388196,0.038158229,-0.784183014,0
2024-10-21T12:29:01.158404180Z,AAPL,-200,-200,-17,-7,-100,-400,-1,-100,-500,-105,-63,-0.504032258,-0.042842742,-0.017641129,-0.252016129,-1.008064516,-0.002520161,-0.252016129,-1.260080645,-0.264616935,-0.158770161,0.364403254,0
2024-10-21T12:29:01.158408745Z,AAPL,0,0,-200,-17,-7,-100,-400,-1,-100,-500,-105,0,-0.556637907,-0.047314222,-0.019482327,-0.278318954,-1.113275814,-0.00278319,-0.278318954,-1.391594768,-0.292234901,0.375447964,0
2024-10-21T12:29:01.158418184Z,AAPL,-100,-100,0,0,0,0,0,0,0,0,0,-0.270782562,0,0,0,0,0,0,0,0,0,0.005390938,0
2024-10-21T12:29:01.158419809Z,AAPL,0,0,0,-100,0,0,0,0,0,0,0,0,0,-0.263643554,0,0,0,0,0,0,0,0.027666218,0
2024-10-21T12:29:01.158423515Z,AAPL,0,0,-26,0,0,0,0,0,0,0,0,0,-0.068080649,0,0,0,0,0,0,0,0,0.004340023,0
2024-10-21T12:29:01.158424717Z,AAPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100
2024-10-21T12:29:01.158424717Z,AAPL,-100,-100,-2,-105,-400,-1200,-1,-505,-10,-100,-15,-0.261164795,-0.005223296,-0.274223035,-1.04465918,-3.13397754,-0.002611648,-1.318882215,-0.026116479,-0.261164795,-0.039174719,0.805072715,0
2024-10-21T12:29:01.158426997Z,AAPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-21T12:29:01.158427442Z,AAPL,0,0,130,0,0,0,0,0,0,0,0,0,0.351446337,0,0,0,0,0,0,0,0,-0.022404093,0
2024-10-21T12:29:01.158431288Z,AAPL,0,0,0,-100,0,0,0,0,0,0,0,0,0,-0.263227165,0,0,0,0,0,0,0,0.027622523,0
2024-10-21T12:29:01.158434916Z,AAPL,100,100,2,105,400,1200,1,505,10,100,15,0.263921879,0.005278438,0.277117973,1.055687516,3.167062549,0.002639219,1.33280549,0.026392188,0.263921879,0.039588282,-0.813571767,0
2024-10-21T12:29:01.158437825Z,AAPL,0,0,0,0,-200,-17,-7,-100,-400,-1,-100,0,0,0,-0.538358008,-0.045760431,-0.01884253,-0.269179004,-1.076716016,-0.00269179,-0.269179004,0.262823962,0
2024-10-21T12:29:01.158453404Z,AAPL,0,0,0,0,-400,-1200,-1,-505,-10,-100,-15,0,0,0,-1.167883212,-3.503649635,-0.002919708,-1.474452555,-0.02919708,-0.291970803,-0.04379562,0.861680252,0
2024-10-21T12:29:01.158458726Z,AAPL,100,100,0,0,0,0,0,0,0,0,0,0.30075188,0,0,0,0,0,0,0,0,0,-0.005987589,0
2024-10-21T12:29:01.158475713Z,AAPL,26,26,300,26,200,17,7,100,400,1,100,0.078195489,0.902255639,0.078195489,0.601503759,0.05112782,0.021052632,0.30075188,1.203007519,0.003007519,0.30075188,-0.360931112,0
2024-10-21T12:29:01.158485485Z,AAPL,-26,-26,-300,-26,-200,-17,-7,-100,-400,-1,-100,-0.079975392,-0.922792987,-0.079975392,-0.615195325,-0.052291603,-0.021531836,-0.307597662,-1.230390649,-0.003075977,-0.307597662,0.369146708,0
2024-10-21T12:29:01.158498852Z,AAPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50
2024-10-21T12:29:01.158498852Z,AAPL,-50,-50,0,0,0,0,0,0,0,0,0,-0.156201187,0,0,0,0,0,0,0,0,0,0.003109768,0
2024-10-21T12:29:01.158508412Z,AAPL,100,100,0,0,0,0,0,0,0,0,0,0.302938503,0,0,0,0,0,0,0,0,0,-0.006031122,0
2024-10-21T12:29:01.158520941Z,AAPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100
2024-10-21T12:29:01.158520941Z,AAPL,-50,-50,0,0,0,0,0,0,0,0,0,-0.153798831,0,0,0,0,0,0,0,0,0,0.00306194,-50
2024-10-21T12:29:01.158520941Z,AAPL,-50,-50,0,0,0,0,0,0,0,0,0,-0.156201187,0,0,0,0,0,0,0,0,0,0.003109768,-50
2024-10-21T12:29:01.158530490Z,AAPL,0,0,0,100,0,0,0,0,0,0,0,0,0,0.32247662,0,0,0,0,0,0,0,-0.03384004,0
2024-10-21T12:29:01.158531815Z,AAPL,100,100,0,100,0,0,0,0,0,0,0,0.32247662,0,0.32247662,0,0,0,0,0,0,0,-0.040260142,0
2024-10-21T12:29:01.158554739Z,AAPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50
2024-10-21T12:29:01.158554739Z,AAPL,-50,-50,0,0,0,0,0,0,0,0,0,-0.163880695,0,0,0,0,0,0,0,0,0,0.003262657,0
2024-10-21T12:29:01.158835732Z,AAPL,0,0,0,26,200,17,7,100,400,1,100,0,0,0.085217961,0.655522779,0.055719436,0.022943297,0.32776139,1.311045559,0.003277614,0.32776139,-0.328965877,0
2024-10-21T12:29:01.260812083Z,AAPL,0,0,0,200,17,7,100,400,1,100,500,0,0,0.567375887,0.04822695,0.019858156,0.283687943,1.134751773,0.002836879,0.283687943,1.418439716,-0.38472682,0
2024-10-21T12:29:01.260820985Z,AAPL,26,26,200,17,7,100,400,1,100,500,105,0.072142064,0.554938957,0.047169811,0.019422863,0.277469478,1.109877913,0.002774695,0.277469478,1.387347392,0.291342952,-0.375738292,0
2024-10-21T12:29:01.260872777Z,AAPL,0,0,0,0,200,1200,1,505,10,100,15,0,0,0,0.541418517,3.248511099,0.002707093,1.367081754,0.027070926,0.270709258,0.040606389,-0.695672729,0
2024-10-21T12:29:01.411037140Z,AAPL,200,200,17,7,100,400,1,100,500,105,63,0.536049317,0.045564192,0.018761726,0.268024658,1.072098633,0.002680247,0.268024658,1.340123291,0.281425891,0.168855535,-0.387550821,0
2024-10-21T12:29:01.477138444Z,AAPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50
2024-10-21T12:29:01.477138444Z,AAPL,-50,-50,0,0,0,0,0,0,0,0,0,-0.135832654,0,0,0,0,0,0,0,0,0,0.002704256,0
2024-10-21T12:29:01.477149422Z,AAPL,100,100,0,0,0,0,0,0,0,0,0,0.264480296,0,0,0,0,0,0,0,0,0,-0.005265468,0
2024-10-21T12:29:01.477199123Z,AAPL,0,0,0,0,-200,-1200,-1,-505,-10,-100,-15,0,0,0,-0.541858575,-3.251151449,-0.002709293,-1.368192902,-0.027092929,-0.270929287,-0.040639393,0.696238163,0
2024-10-21T12:29:01.541027344Z,AAPL,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0.97775605,0,0,0,0,0,-0.120393726,0
2024-10-21T12:29:01.544694740Z,AAPL,-200,-200,0,0,0,0,0,0,0,0,0,-0.46609182,0,0,0,0,0,0,0,0,0,0.009279298,0
2024-10-21T12:29:01.602571884Z,AAPL,200,200,0,0,0,0,0,0,0,0,0,0.488878025,0,0,0,0,0,0,0,0,0,-0.009732943,0
2024-10-21T12:29:01.602608635Z,AAPL,-200,-200,0,0,0,0,0,0,0,0,0,-0.46609182,0,0,0,0,0,0,0,0,0,0.009279298,0
2024-10-21T12:29:01.646117074Z,AAPL,17,17,7,100,400,1,100,500,105,63,60,0.043027082,0.017717034,0.253100481,1.012401924,0.002531005,0.253100481,1.265502404,0.265755505,0.159453303,0.151860289,-0.456122212,0
2024-10-21T12:29:01.646130641Z,AAPL,-17,-17,-7,-100,-400,-1,-100,-500,-105,-63,-60,-0.041554632,-0.017110731,-0.244439012,-0.97775605,-0.00244439,-0.244439012,-1.222195062,-0.256660963,-0.153996578,-0.146663407,0.440513043,0
2024-10-21T12:29:01.700637009Z,AAPL,0,0,0,0,200,1200,1,505,10,100,15,0,0,0,0.528960592,3.173763555,0.002644803,1.335625496,0.02644803,0.264480296,0.039672044,-0.679665449,0
2024-10-21T12:29:01.702431410Z,AAPL,17,17,7,100,400,1,100,500,105,63,60,0.04669047,0.019225488,0.274649821,1.098599286,0.002746498,0.274649821,1.373249107,0.288382313,0.173029388,0.164789893,-0.494957116,0
2024-10-21T12:29:01.702443831Z,AAPL,-17,-17,-7,-100,-400,-1,-100,-500,-105,-63,-60,-0.04496165,-0.018513621,-0.264480296,-1.057921185,-0.002644803,-0.264480296,-1.322401481,-0.277704311,-0.166622587,-0.158688178,0.476630219,0
2024-10-21T12:29:01.828859341Z,AAPL,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0.502386335,0,0,0,0,0,0,-0.095815072,0
2024-10-21T12:29:01.883788028Z,AAPL,0,0,0,0,-200,0,0,0,0,0,0,0,0,0,-0.528960592,0,0,0,0,0,0,0.100883312,0
2024-10-21T12:29:01.883801296Z,AAPL,0,0,0,0,400,0,0,0,0,0,0,0,0,0,1.00477267,0,0,0,0,0,0,-0.191630144,0
2024-10-21T12:29:04.074375510Z,AAPL,0,0,200,0,-400,-1200,-1,-505,-10,-100,-15,0,0.514006682,0,-1.028013364,-3.084040093,-0.002570033,-1.297866872,-0.025700334,-0.257003341,-0.038550501,0.725715328,0
2024-10-21T12:29:04.429500359Z,AAPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3
2024-10-21T12:29:04.429500359Z,AAPL,-3,-3,0,0,0,0,0,0,0,0,0,-0.007716049,0,0,0,0,0,0,0,0,0,0.000153617,0
2024-10-21T12:29:04.493551721Z,AAPL,0,0,-200,0,0,0,0,0,0,0,0,0,-0.542299349,0,0,0,0,0,0,0,0,0.034570641,0
2024-10-21T12:29:04.493564498Z,AAPL,0,0,0,0,200,1200,1,505,10,100,15,0,0,0,0.529380625,3.176283748,0.002646903,1.336686077,0.026469031,0.264690312,0.039703547,-0.680205151,0
2024-10-21T12:29:04.660423222Z,AAPL,0,0,0,0,-200,-1200,-1,-505,-10,-100,-15,0,0,0,-0.542299349,-3.253796095,-0.002711497,-1.369305857,-0.027114967,-0.271149675,-0.040672451,0.696804518,0
2024-10-21T12:29:04.660436269Z,AAPL,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0.978473581,0,0,0,0,0,-0.120482078,0
2024-10-21T12:29:04.679139876Z,AAPL,-200,-200,0,0,0,0,0,0,0,0,0,-0.46641791,0,0,0,0,0,0,0,0,0,0.00928579,0
2024-10-21T12:29:04.736790546Z,AAPL,200,200,0,0,0,0,0,0,0,0,0,0.489236791,0,0,0,0,0,0,0,0,0,-0.009740085,0
2024-10-21T12:29:04.736803679Z,AAPL,-200,-200,0,0,0,0,0,0,0,0,0,-0.489236791,0,0,0,0,0,0,0,0,0,0.009740085,0
2024-10-21T12:29:04.942410445Z,AAPL,17,17,7,100,400,1,100,500,105,63,60,0.043059777,0.017730496,0.253292806,1.013171226,0.002532928,0.253292806,1.266464032,0.265957447,0.159574468,0.151975684,-0.456468809,0
2024-10-21T12:29:04.942423141Z,AAPL,-17,-17,-7,-100,-400,-1,-100,-500,-105,-63,-60,-0.041585127,-0.017123288,-0.244618395,-0.978473581,-0.002446184,-0.244618395,-1.223091977,-0.256849315,-0.154109589,-0.146771037,0.440836316,0
2024-10-21T12:29:04.996963888Z,AAPL,0,0,0,0,400,1200,1,505,10,100,15,0,0,0,1.005530417,3.016591252,0.002513826,1.269482152,0.02513826,0.251382604,0.037707391,-0.741894134,0
2024-10-21T12:29:07.476155585Z,AAPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-30
